Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:Depth,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-14,10:49:42.197,F,448,876,961,2001,0.088,37.0,650,0.42,-0.2,0.273,-0.388,0.203,-0.188,1.123,-0.211,556,780,0.287
,24-08-14,10:49:52.187,F,449,898,961,2800,0.066,38.8,656,0.42,-0.2,0.207,-0.362,0.151,-0.188,1.151,-0.217,556,780,0.287
LCE,24-08-14,10:50:02.177,F,450,910,955,3651,0.047,36.0,662,0.42,-0.2,0.154,-0.308,0.112,-0.183,1.167,-0.214,556,780,0.287
,24-08-14,10:52:12.967,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.003, ETRmPot: 43.853 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,10:52:12.967,REG2,,"#1: alpha: 0.050, ETRm: 51.849, Ik: 1028.974   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,10:52:14.357,FO,451,326,444,0,0.266,0.0,0,0.42,-0.2,0,0,0,0,0,0,326,444,0.266
,24-08-14,10:52:24.347,F,452,330,449,62,0.265,3.5,327,0.42,-0.2,0.975,-0.034,0.966,-0.011,0.743,-0.008,326,444,0.266
,24-08-14,10:52:34.337,F,453,338,463,112,0.270,6.4,333,0.42,-0.2,0.962,-0.102,0.948,-0.041,0.761,-0.031,326,444,0.266
,24-08-14,10:52:44.327,F,454,351,475,162,0.261,8.9,335,0.42,-0.2,0.886,-0.186,0.846,-0.065,0.791,-0.052,326,444,0.266
,24-08-14,10:52:54.317,F,455,350,480,222,0.271,12.6,338,0.42,-0.2,0.915,-0.203,0.884,-0.075,0.788,-0.059,326,444,0.266
,24-08-14,10:53:04.297,F,456,376,510,306,0.263,16.9,350,0.42,-0.3,0.838,-0.356,0.780,-0.129,0.847,-0.110,326,444,0.266
,24-08-14,10:53:14.296,F,457,399,525,465,0.240,23.4,359,0.42,-0.2,0.759,-0.407,0.683,-0.154,0.899,-0.139,326,444,0.266
,24-08-14,10:53:24.287,F,458,428,543,695,0.212,30.9,364,0.42,-0.2,0.642,-0.517,0.546,-0.182,0.964,-0.176,326,444,0.266
,24-08-14,10:53:34.276,F,459,452,547,1024,0.174,37.4,369,0.42,-0.2,0.534,-0.508,0.436,-0.188,1.018,-0.192,326,444,0.266
,24-08-14,10:53:44.266,F,460,475,552,1532,0.139,44.7,372,0.42,-0.3,0.428,-0.525,0.335,-0.196,1.070,-0.209,326,444,0.266
,24-08-14,10:53:54.256,F,461,491,553,2002,0.112,47.1,373,0.42,-0.2,0.344,-0.525,0.261,-0.197,1.106,-0.218,326,444,0.266
,24-08-14,10:54:04.266,F,462,503,551,2801,0.087,51.2,376,0.42,-0.2,0.274,-0.483,0.205,-0.194,1.133,-0.220,326,444,0.266
LCE,24-08-14,10:54:14.256,F,463,507,547,3652,0.073,56.0,377,0.42,-0.3,0.235,-0.441,0.175,-0.188,1.142,-0.215,326,444,0.266
,24-08-14,11:00:37.984,REG1,,"#1: alpha: 0.071, ETRm: 36.784, Ik: 521.421   ( beta: 0.001, ETRmPot: 39.236 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:00:37.984,REG2,,"#1: alpha: 0.057, ETRm: 36.090, Ik: 635.371   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:00:39.374,FO,464,444,678,0,0.345,0.0,0,0.42,-0.2,0,0,0,0,0,0,444,678,0.345
,24-08-14,11:00:49.364,F,465,478,701,62,0.318,4.1,455,0.42,-0.2,0.907,-0.051,0.863,-0.033,0.705,-0.023,444,678,0.345
,24-08-14,11:00:59.354,F,466,542,777,112,0.302,7.1,498,0.42,-0.2,0.842,-0.192,0.774,-0.127,0.799,-0.101,444,678,0.345
,24-08-14,11:01:09.344,F,467,564,813,161,0.306,10.3,515,0.42,-0.2,0.836,-0.274,0.763,-0.166,0.832,-0.138,444,678,0.345
,24-08-14,11:01:19.334,F,468,587,831,222,0.294,13.7,521,0.42,-0.2,0.787,-0.325,0.699,-0.184,0.866,-0.160,444,678,0.345
,24-08-14,11:01:29.324,F,469,616,791,307,0.221,14.2,494,0.42,-0.2,0.589,-0.269,0.472,-0.143,0.909,-0.130,444,678,0.345
,24-08-14,11:01:39.313,F,470,623,814,465,0.235,22.9,514,0.42,-0.2,0.637,-0.282,0.526,-0.167,0.919,-0.154,444,678,0.345
,24-08-14,11:01:49.303,F,471,672,846,697,0.206,30.2,533,0.42,-0.2,0.556,-0.338,0.441,-0.199,0.991,-0.197,444,678,0.345
,24-08-14,11:01:59.294,F,472,751,869,1026,0.136,29.3,541,0.42,-0.2,0.360,-0.402,0.259,-0.220,1.108,-0.244,444,678,0.345
,24-08-14,11:02:09.283,F,473,764,858,1533,0.110,35.4,554,0.42,-0.2,0.309,-0.299,0.224,-0.210,1.127,-0.237,444,678,0.345
,24-08-14,11:02:19.264,F,474,780,855,2002,0.088,37.0,555,0.42,-0.2,0.250,-0.282,0.178,-0.207,1.150,-0.238,444,678,0.345
,24-08-14,11:02:29.264,F,475,800,856,2801,0.065,38.2,568,0.42,-0.2,0.194,-0.231,0.138,-0.208,1.180,-0.245,444,678,0.345
LCE,24-08-14,11:02:39.253,F,476,812,851,3655,0.046,35.3,576,0.42,-0.2,0.142,-0.175,0.101,-0.203,1.198,-0.244,444,678,0.345
,24-08-14,11:04:20.803,REG1,,"#1: alpha: 0.077, ETRm: 40.407, Ik: 524.849   ( beta: 0.004, ETRmPot: 50.604 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:04:20.803,REG2,,"#1: alpha: 0.065, ETRm: 38.895, Ik: 597.448   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:04:22.193,FO,477,568,900,0,0.369,0.0,0,0.42,-0.2,0,0,0,0,0,0,568,900,0.369
,24-08-14,11:04:32.184,F,478,646,943,62,0.315,4.1,607,0.42,-0.2,0.884,-0.012,0.831,-0.046,0.718,-0.033,568,900,0.369
,24-08-14,11:04:42.173,F,479,659,963,112,0.316,7.4,615,0.42,-0.2,0.874,-0.048,0.816,-0.065,0.732,-0.048,568,900,0.369
,24-08-14,11:04:52.163,F,480,679,989,161,0.313,10.6,627,0.42,-0.2,0.856,-0.090,0.790,-0.090,0.754,-0.067,568,900,0.369
,24-08-14,11:05:02.153,F,481,706,1020,222,0.308,14.4,635,0.42,-0.1,0.816,-0.160,0.734,-0.118,0.784,-0.092,568,900,0.369
,24-08-14,11:05:12.143,F,482,739,1045,306,0.293,18.8,644,0.42,-0.1,0.763,-0.208,0.665,-0.139,0.821,-0.114,568,900,0.369
,24-08-14,11:05:22.133,F,483,792,1061,465,0.254,24.8,653,0.42,-0.1,0.659,-0.229,0.543,-0.152,0.880,-0.134,568,900,0.369
,24-08-14,11:05:32.123,F,484,845,1075,695,0.214,31.2,660,0.42,-0.1,0.554,-0.250,0.433,-0.163,0.939,-0.153,568,900,0.369
,24-08-14,11:05:42.113,F,485,904,1087,1024,0.168,36.1,670,0.42,-0.1,0.439,-0.256,0.325,-0.172,1.004,-0.172,568,900,0.369
,24-08-14,11:05:52.103,F,486,961,1097,1532,0.124,39.9,678,0.42,-0.1,0.325,-0.262,0.229,-0.180,1.068,-0.192,568,900,0.369
,24-08-14,11:06:02.093,F,487,996,1100,2001,0.095,39.9,686,0.42,-0.1,0.251,-0.247,0.173,-0.182,1.107,-0.202,568,900,0.369
,24-08-14,11:06:12.073,F,488,1029,1104,2800,0.068,40.0,697,0.42,-0.2,0.184,-0.226,0.125,-0.185,1.143,-0.211,568,900,0.369
LCE,24-08-14,11:06:22.063,F,489,1051,1103,3652,0.047,36.0,709,0.42,-0.1,0.132,-0.187,0.089,-0.184,1.168,-0.215,568,900,0.369
,24-08-14,11:07:49.012,REG1,,"#1: alpha: 0.067, ETRm: 39.075, Ik: 586.579   ( beta: 0.004, ETRmPot: 48.448 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:07:49.012,REG2,,"#1: alpha: 0.056, ETRm: 38.002, Ik: 680.429   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:07:50.352,FO,490,608,855,0,0.289,0.0,0,0.42,-0.1,0,0,0,0,0,0,608,855,0.289
,24-08-14,11:08:00.393,F,491,639,891,62,0.283,3.7,620,0.42,-0.1,0.930,-0.097,0.902,-0.040,0.747,-0.030,608,855,0.289
,24-08-14,11:08:10.317,F,492,653,914,112,0.286,6.7,633,0.42,-0.1,0.929,-0.138,0.901,-0.065,0.764,-0.050,608,855,0.289
,24-08-14,11:08:20.372,F,493,676,942,161,0.282,9.5,642,0.42,-0.1,0.887,-0.215,0.842,-0.092,0.791,-0.073,608,855,0.289
,24-08-14,11:08:30.362,F,494,695,961,222,0.277,12.9,651,0.42,-0.1,0.858,-0.255,0.804,-0.110,0.813,-0.090,608,855,0.289
,24-08-14,11:08:40.352,F,495,737,993,306,0.258,16.6,668,0.42,-0.1,0.788,-0.316,0.714,-0.139,0.862,-0.120,608,855,0.289
,24-08-14,11:08:50.342,F,496,791,1025,465,0.228,22.3,680,0.42,-0.1,0.678,-0.397,0.583,-0.166,0.925,-0.153,608,855,0.289
,24-08-14,11:09:00.332,F,497,843,1046,695,0.194,28.3,686,0.42,-0.1,0.564,-0.457,0.459,-0.183,0.986,-0.180,608,855,0.289
,24-08-14,11:09:10.322,F,498,892,1055,1024,0.155,33.3,695,0.42,-0.1,0.453,-0.457,0.353,-0.190,1.043,-0.198,608,855,0.289
,24-08-14,11:09:20.312,F,499,941,1066,1532,0.117,37.6,706,0.42,-0.1,0.347,-0.457,0.260,-0.198,1.101,-0.218,608,855,0.289
,24-08-14,11:09:30.302,F,500,968,1067,2002,0.093,39.1,711,0.42,-0.1,0.278,-0.441,0.204,-0.199,1.132,-0.225,608,855,0.289
,24-08-14,11:09:40.292,F,501,995,1067,2799,0.067,39.4,716,0.42,-0.1,0.205,-0.421,0.148,-0.199,1.164,-0.231,608,855,0.289
LCE,24-08-14,11:09:50.282,F,502,1010,1060,3652,0.047,36.0,719,0.42,-0.1,0.147,-0.381,0.105,-0.193,1.181,-0.228,608,855,0.289
,24-08-14,11:11:41.112,REG1,,"#1: alpha: 0.053, ETRm: 36.175, Ik: 679.523   ( beta: 0.001, ETRmPot: 40.494 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:11:41.112,REG2,,"#1: alpha: 0.043, ETRm: 35.610, Ik: 825.852   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:11:42.502,FO,503,542,736,1,0.264,0.1,0,0.42,-0.1,0,0,0,0,0,0,542,736,0.264
,24-08-14,11:11:52.492,F,504,587,763,62,0.231,3.0,568,0.42,-0.1,0.903,-0.005,0.874,-0.035,0.798,-0.029,542,736,0.264
,24-08-14,11:12:02.481,F,505,601,780,112,0.229,5.4,579,0.42,-0.1,0.891,-0.036,0.858,-0.056,0.817,-0.046,542,736,0.264
,24-08-14,11:12:12.471,F,506,617,800,161,0.229,7.7,583,0.42,-0.1,0.843,-0.119,0.797,-0.080,0.838,-0.067,542,736,0.264
,24-08-14,11:12:22.462,F,507,635,819,222,0.225,10.5,594,0.42,-0.1,0.818,-0.160,0.765,-0.101,0.863,-0.088,542,736,0.264
,24-08-14,11:12:32.452,F,508,661,843,306,0.216,13.9,605,0.42,-0.1,0.765,-0.227,0.700,-0.127,0.898,-0.114,542,736,0.264
,24-08-14,11:12:42.441,F,509,696,858,465,0.189,18.5,610,0.42,-0.1,0.653,-0.278,0.572,-0.142,0.946,-0.135,542,736,0.264
,24-08-14,11:12:52.431,F,510,731,873,695,0.163,23.8,617,0.42,-0.1,0.555,-0.320,0.468,-0.157,0.993,-0.156,542,736,0.264
,24-08-14,11:13:02.422,F,511,767,882,1024,0.130,28.0,625,0.42,-0.1,0.447,-0.325,0.364,-0.166,1.042,-0.172,542,736,0.264
,24-08-14,11:13:12.411,F,512,803,895,1532,0.103,33.1,633,0.42,-0.1,0.351,-0.351,0.277,-0.178,1.091,-0.194,542,736,0.264
,24-08-14,11:13:22.401,F,513,830,907,2001,0.085,35.7,642,0.42,-0.1,0.291,-0.366,0.225,-0.189,1.128,-0.213,542,736,0.264
,24-08-14,11:13:32.392,F,514,855,912,2800,0.063,37.0,650,0.42,-0.1,0.218,-0.351,0.166,-0.193,1.162,-0.225,542,736,0.264
LCE,24-08-14,11:13:42.381,F,515,875,917,3653,0.046,35.3,659,0.42,-0.1,0.163,-0.330,0.123,-0.197,1.189,-0.235,542,736,0.264
,24-08-14,11:15:28.800,REG1,,"#1: alpha: 0.058, ETRm: 26.573, Ik: 457.928   ( beta: 0.001, ETRmPot: 29.641 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:15:28.800,REG2,,"#1: alpha: 0.048, ETRm: 25.838, Ik: 541.788   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:15:30.321,FO,516,641,890,0,0.280,0.0,0,0.42,-0.1,0,0,0,0,0,0,641,890,0.280
,24-08-14,11:15:40.311,F,517,682,910,62,0.251,3.3,648,0.42,-0.1,0.870,-0.052,0.827,-0.022,0.766,-0.017,641,890,0.280
,24-08-14,11:15:50.301,F,518,693,926,112,0.252,5.9,657,0.42,-0.1,0.866,-0.080,0.821,-0.039,0.779,-0.031,641,890,0.280
,24-08-14,11:16:00.291,F,519,714,941,161,0.241,8.1,655,0.42,-0.1,0.794,-0.149,0.728,-0.054,0.802,-0.043,641,890,0.280
,24-08-14,11:16:10.280,F,520,750,972,222,0.228,10.6,682,0.42,-0.1,0.766,-0.165,0.697,-0.084,0.843,-0.071,641,890,0.280
,24-08-14,11:16:20.271,F,521,787,1002,306,0.215,13.8,690,0.42,-0.1,0.689,-0.253,0.604,-0.112,0.884,-0.099,641,890,0.280
,24-08-14,11:16:30.260,F,522,831,1012,465,0.179,17.5,701,0.42,-0.1,0.582,-0.249,0.491,-0.121,0.934,-0.113,641,890,0.280
,24-08-14,11:16:40.250,F,523,879,1026,695,0.143,20.9,706,0.42,-0.1,0.459,-0.285,0.369,-0.133,0.988,-0.131,641,890,0.280
,24-08-14,11:16:50.237,F,524,918,1031,1024,0.110,23.7,713,0.42,-0.1,0.355,-0.277,0.276,-0.137,1.031,-0.141,641,890,0.280
,24-08-14,11:17:00.231,F,525,952,1034,1532,0.079,25.4,719,0.42,-0.1,0.260,-0.265,0.196,-0.139,1.070,-0.149,641,890,0.280
,24-08-14,11:17:10.220,F,526,973,1043,2002,0.067,28.2,728,0.42,-0.1,0.222,-0.265,0.166,-0.147,1.093,-0.160,641,890,0.280
,24-08-14,11:17:20.201,F,527,1006,1053,2801,0.045,26.5,738,0.42,-0.1,0.149,-0.265,0.109,-0.155,1.130,-0.175,641,890,0.280
LCE,24-08-14,11:17:30.190,F,528,1016,1050,3651,0.032,24.5,744,0.42,-0.1,0.111,-0.229,0.081,-0.152,1.142,-0.174,641,890,0.280
,24-08-14,11:24:45.850,REG1,,"#1: alpha: 0.052, ETRm: 48.017, Ik: 915.855   ( beta: 0.480, ETRmPot: 1259.963 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:24:45.850,REG2,,"#1: alpha: 0.047, ETRm: 46.880, Ik: 998.690   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:24:47.240,FO,529,574,769,0,0.254,0.0,0,0.42,-0.1,0,0,0,0,0,0,574,769,0.254
,24-08-14,11:24:57.230,F,530,582,761,62,0.235,3.1,569,0.42,-0.1,0.932,0.015,0.911,0.011,0.757,0.008,574,769,0.254
,24-08-14,11:25:07.220,F,531,589,769,112,0.234,5.5,562,0.42,-0.1,0.870,-0.062,0.830,0.000,0.766,0.000,574,769,0.254
,24-08-14,11:25:17.210,F,532,577,757,162,0.238,8.1,537,0.42,-0.1,0.818,-0.128,0.761,0.016,0.750,0.012,574,769,0.254
,24-08-14,11:25:27.199,F,533,639,838,222,0.237,11.0,608,0.42,-0.1,0.865,-0.179,0.823,-0.082,0.831,-0.068,574,769,0.254
,24-08-14,11:25:37.189,F,534,664,877,307,0.243,15.7,624,0.42,-0.1,0.842,-0.297,0.791,-0.123,0.863,-0.106,574,769,0.254
,24-08-14,11:25:47.179,F,535,713,909,465,0.216,21.1,639,0.42,-0.1,0.726,-0.385,0.651,-0.154,0.927,-0.143,574,769,0.254
,24-08-14,11:25:57.169,F,536,745,912,697,0.183,26.8,629,0.42,-0.1,0.590,-0.451,0.498,-0.157,0.969,-0.152,574,769,0.254
,24-08-14,11:26:07.159,F,537,762,911,1026,0.164,35.3,624,0.42,-0.1,0.519,-0.472,0.425,-0.156,0.991,-0.155,574,769,0.254
,24-08-14,11:26:17.149,F,538,780,890,1533,0.124,39.9,611,0.42,-0.1,0.394,-0.431,0.309,-0.136,1.014,-0.138,574,769,0.254
,24-08-14,11:26:27.139,F,539,789,896,2002,0.119,50.0,611,0.42,-0.1,0.375,-0.462,0.290,-0.142,1.026,-0.145,574,769,0.254
,24-08-14,11:26:37.129,F,540,805,878,2801,0.083,48.8,616,0.42,-0.1,0.279,-0.344,0.213,-0.124,1.047,-0.130,574,769,0.254
LCE,24-08-14,11:26:47.119,F,541,864,915,3653,0.056,43.0,630,0.42,-0.1,0.179,-0.462,0.131,-0.160,1.124,-0.180,574,769,0.254
,24-08-14,11:28:30.688,REG1,,"#1: alpha: 0.050, ETRm: 30.920, Ik: 617.373   ( beta: 0.000, ETRmPot: 32.565 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:28:30.688,REG2,,"#1: alpha: 0.040, ETRm: 30.342, Ik: 757.363   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:28:32.079,FO,542,690,887,0,0.222,0.0,0,0.42,-0.1,0,0,0,0,0,0,690,887,0.222
,24-08-14,11:28:42.069,F,543,732,911,62,0.196,2.6,709,0.42,-0.1,0.886,-0.025,0.858,-0.026,0.825,-0.021,690,887,0.222
,24-08-14,11:28:52.059,F,544,746,928,112,0.196,4.6,715,0.42,-0.1,0.854,-0.081,0.819,-0.044,0.841,-0.037,690,887,0.222
,24-08-14,11:29:02.049,F,545,758,944,161,0.197,6.7,719,0.42,-0.1,0.827,-0.142,0.784,-0.060,0.855,-0.052,690,887,0.222
,24-08-14,11:29:11.989,F,546,773,964,222,0.198,9.2,725,0.42,-0.1,0.799,-0.213,0.749,-0.080,0.871,-0.069,690,887,0.222
,24-08-14,11:29:22.028,F,547,793,983,306,0.193,12.4,732,0.42,-0.1,0.757,-0.274,0.699,-0.098,0.894,-0.087,690,887,0.222
,24-08-14,11:29:32.019,F,548,820,991,465,0.173,16.9,734,0.42,-0.1,0.665,-0.305,0.595,-0.105,0.924,-0.097,690,887,0.222
,24-08-14,11:29:42.009,F,549,855,1004,695,0.148,21.6,743,0.42,-0.1,0.571,-0.325,0.496,-0.117,0.964,-0.112,690,887,0.222
,24-08-14,11:29:51.998,F,550,897,1017,1024,0.118,25.4,750,0.42,-0.1,0.449,-0.355,0.375,-0.128,1.011,-0.129,690,887,0.222
,24-08-14,11:30:01.988,F,551,936,1026,1532,0.088,28.3,755,0.42,-0.1,0.332,-0.376,0.268,-0.135,1.055,-0.143,690,887,0.222
,24-08-14,11:30:11.979,F,552,959,1033,2001,0.072,30.3,761,0.42,-0.1,0.272,-0.381,0.216,-0.141,1.081,-0.153,690,887,0.222
,24-08-14,11:30:21.968,F,553,988,1043,2800,0.053,31.2,767,0.42,-0.1,0.199,-0.401,0.154,-0.150,1.114,-0.167,690,887,0.222
LCE,24-08-14,11:30:31.958,F,554,1005,1047,3655,0.040,30.7,774,0.42,-0.1,0.154,-0.386,0.119,-0.153,1.133,-0.173,690,887,0.222
,24-08-14,11:32:09.808,REG1,,"#1: alpha: 0.051, ETRm: 33.570, Ik: 653.426   ( beta: 0.001, ETRmPot: 38.247 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:32:09.808,REG2,,"#1: alpha: 0.042, ETRm: 33.014, Ik: 788.169   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:32:11.198,FO,555,639,853,0,0.251,0.0,0,0.42,-0.1,0,0,0,0,0,0,639,853,0.251
,24-08-14,11:32:21.188,F,556,683,875,62,0.219,2.9,656,0.42,-0.1,0.877,-0.023,0.842,-0.025,0.801,-0.020,639,853,0.251
,24-08-14,11:32:31.178,F,557,694,889,112,0.219,5.2,659,0.42,-0.1,0.848,-0.075,0.805,-0.040,0.814,-0.033,639,853,0.251
,24-08-14,11:32:41.168,F,558,706,899,161,0.215,7.3,668,0.42,-0.1,0.835,-0.079,0.790,-0.051,0.828,-0.043,639,853,0.251
,24-08-14,11:32:51.164,F,559,721,920,222,0.216,10.1,672,0.42,-0.1,0.802,-0.159,0.747,-0.073,0.845,-0.061,639,853,0.251
,24-08-14,11:33:01.148,F,560,743,932,307,0.203,13.1,677,0.42,-0.1,0.741,-0.192,0.675,-0.085,0.871,-0.074,639,853,0.251
,24-08-14,11:33:11.137,F,561,773,946,465,0.183,17.9,684,0.42,-0.1,0.660,-0.224,0.584,-0.098,0.906,-0.089,639,853,0.251
,24-08-14,11:33:21.128,F,562,813,960,695,0.153,22.3,694,0.42,-0.1,0.553,-0.243,0.472,-0.111,0.953,-0.106,639,853,0.251
,24-08-14,11:33:31.118,F,563,848,970,1024,0.126,27.1,698,0.42,-0.1,0.449,-0.271,0.370,-0.121,0.994,-0.120,639,853,0.251
,24-08-14,11:33:41.107,F,564,883,978,1532,0.097,31.2,705,0.42,-0.2,0.348,-0.276,0.278,-0.128,1.035,-0.132,639,853,0.251
,24-08-14,11:33:51.098,F,565,908,985,2002,0.078,32.8,709,0.42,-0.2,0.279,-0.290,0.218,-0.134,1.064,-0.142,639,853,0.251
,24-08-14,11:34:01.087,F,566,931,989,2800,0.059,34.7,718,0.42,-0.1,0.214,-0.266,0.165,-0.138,1.091,-0.150,639,853,0.251
LCE,24-08-14,11:34:11.067,F,567,955,997,3672,0.042,32.4,722,0.42,-0.2,0.153,-0.285,0.116,-0.144,1.120,-0.162,639,853,0.251
,24-08-14,11:36:40.914,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 23.957 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:36:40.914,REG2,,"#1: alpha: 0.030, ETRm: 23.848, Ik: 789.652   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:36:42.311,FO,568,536,654,0,0.180,0.0,0,0.42,-0.2,0,0,0,0,0,0,536,654,0.180
,24-08-14,11:36:52.303,F,569,561,664,62,0.155,2.0,545,0.42,-0.2,0.866,-0.008,0.841,-0.015,0.858,-0.013,536,654,0.180
,24-08-14,11:37:02.283,F,570,568,672,112,0.155,3.6,550,0.42,-0.2,0.852,-0.034,0.825,-0.027,0.869,-0.024,536,654,0.180
,24-08-14,11:37:12.278,F,571,576,679,161,0.152,5.1,551,0.42,-0.2,0.805,-0.085,0.770,-0.037,0.881,-0.033,536,654,0.180
,24-08-14,11:37:22.262,F,572,580,688,222,0.157,7.3,550,0.42,-0.2,0.783,-0.169,0.743,-0.049,0.887,-0.044,536,654,0.180
,24-08-14,11:37:32.259,F,573,585,691,306,0.153,9.8,553,0.42,-0.2,0.768,-0.169,0.726,-0.054,0.894,-0.047,536,654,0.180
,24-08-14,11:37:42.249,F,574,601,693,465,0.133,13.0,553,0.42,-0.2,0.657,-0.186,0.605,-0.056,0.919,-0.052,536,654,0.180
,24-08-14,11:37:52.240,F,575,618,696,695,0.112,16.3,554,0.42,-0.2,0.549,-0.203,0.492,-0.060,0.945,-0.057,536,654,0.180
,24-08-14,11:38:02.222,F,576,627,688,1024,0.089,19.1,551,0.42,-0.2,0.445,-0.161,0.391,-0.049,0.959,-0.048,536,654,0.180
,24-08-14,11:38:12.214,F,577,642,690,1532,0.070,22.5,552,0.42,-0.2,0.348,-0.169,0.299,-0.052,0.982,-0.052,536,654,0.180
,24-08-14,11:38:22.199,F,578,655,693,2001,0.055,23.1,554,0.42,-0.2,0.273,-0.178,0.231,-0.056,1.002,-0.057,536,654,0.180
,24-08-14,11:38:32.190,F,579,668,697,2799,0.042,24.7,560,0.42,-0.2,0.212,-0.161,0.178,-0.062,1.021,-0.063,536,654,0.180
LCE,24-08-14,11:38:42.178,F,580,676,698,3651,0.032,24.5,561,0.42,-0.2,0.161,-0.161,0.134,-0.063,1.034,-0.066,536,654,0.180
,24-08-14,11:40:24.483,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: 0.000, ETRmPot: 29.025 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:40:24.483,REG2,,"#1: alpha: 0.033, ETRm: 28.724, Ik: 864.291   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:40:25.923,FO,581,583,732,0,0.204,0.0,0,0.42,-0.2,0,0,0,0,0,0,583,732,0.204
,24-08-14,11:40:35.922,F,582,618,746,62,0.172,2.2,600,0.42,-0.2,0.877,0.020,0.851,-0.019,0.844,-0.016,583,732,0.204
,24-08-14,11:40:45.902,F,583,627,758,112,0.173,4.1,609,0.42,-0.2,0.879,0.000,0.854,-0.034,0.857,-0.030,583,732,0.204
,24-08-14,11:40:55.893,F,584,642,776,161,0.173,5.8,615,0.42,-0.2,0.832,-0.081,0.797,-0.057,0.877,-0.050,583,732,0.204
,24-08-14,11:41:05.883,F,585,657,791,222,0.169,7.9,625,0.42,-0.2,0.807,-0.114,0.768,-0.075,0.898,-0.067,583,732,0.204
,24-08-14,11:41:15.872,F,586,675,809,306,0.166,10.7,635,0.42,-0.2,0.770,-0.168,0.724,-0.095,0.922,-0.088,583,732,0.204
,24-08-14,11:41:25.863,F,587,701,827,465,0.152,14.8,642,0.42,-0.2,0.681,-0.242,0.624,-0.115,0.958,-0.110,583,732,0.204
,24-08-14,11:41:35.853,F,588,730,837,695,0.128,18.7,645,0.42,-0.2,0.557,-0.289,0.492,-0.125,0.997,-0.125,583,732,0.204
,24-08-14,11:41:45.843,F,589,762,853,1024,0.107,23.0,655,0.42,-0.2,0.460,-0.329,0.395,-0.142,1.041,-0.148,583,732,0.204
,24-08-14,11:41:55.832,F,590,792,859,1532,0.078,25.1,662,0.42,-0.2,0.340,-0.322,0.284,-0.148,1.082,-0.160,583,732,0.204
,24-08-14,11:42:05.822,F,591,810,867,2001,0.066,27.7,665,0.42,-0.2,0.282,-0.356,0.232,-0.156,1.107,-0.173,583,732,0.204
,24-08-14,11:42:15.812,F,592,825,870,2799,0.052,30.6,666,0.42,-0.2,0.221,-0.369,0.178,-0.159,1.127,-0.179,583,732,0.204
LCE,24-08-14,11:42:25.802,F,593,836,869,3651,0.038,29.1,672,0.42,-0.2,0.168,-0.322,0.135,-0.158,1.142,-0.180,583,732,0.204
,24-08-14,11:49:14.802,REG1,,"#1: alpha: 0.076, ETRm: 65.855, Ik: 866.063   ( beta: 0.008, ETRmPot: 94.635 )   (Platt et al. 1980)",,,,,,,,,,,,,,,,
,24-08-14,11:49:14.802,REG2,,"#1: alpha: 0.064, ETRm: 65.111, Ik: 1010.551   (Jassby and Platt 1976)",,,,,,,,,,,,,,,,
LCS,24-08-14,11:49:16.192,FO,594,348,525,1,0.337,0.1,0,0.42,-0.1,0,0,0,0,0,0,348,525,0.337
