Sync,Date,Time,Type,No.,1:F,1:Fm',1:PAR,1:Y (II),1:ETR,1:Fo',1:ETR-F.,1:qP,1:qN,1:qL,1:NPQ,1:Y (NO),1:Y (NPQ),1:Fo,1:Fm,1:Fv/Fm
,24-08-17,10:07:14.603,F,466,772,912,1532,0.154,49.5,523,0.42,0.360,-0.115,0.244,-0.073,0.914,-0.068,496,845,0.413
,24-08-17,10:07:24.593,F,467,785,890,2001,0.118,49.6,519,0.42,0.283,-0.063,0.187,-0.051,0.929,-0.047,496,845,0.413
,24-08-17,10:07:34.573,F,468,798,876,2800,0.089,52.3,525,0.42,0.222,-0.006,0.146,-0.035,0.944,-0.033,496,845,0.413
LCE,24-08-17,10:07:44.563,F,469,805,861,3655,0.065,49.9,522,0.42,0.165,0.029,0.107,-0.019,0.953,-0.018,496,845,0.413
,24-08-17,10:11:34.137,REG1,,"#1: alpha: 0.122, ETRm: 100.094, Ik: 822.860   ( beta: 0.001, ETRmPot: 104.468 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:11:34.137,REG2,,"#1: alpha: 0.097, ETRm: 97.462, Ik: 1004.358   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:11:35.538,FO,470,324,719,0,0.549,0.0,0,0.42,0,0,0,0,0,0,324,719,0.549
,24-08-17,10:11:45.522,F,471,335,723,61,0.537,6.9,320,0.42,0.963,-0.020,0.920,-0.006,0.466,-0.003,324,719,0.549
,24-08-17,10:11:55.512,F,472,342,727,111,0.530,12.4,321,0.42,0.948,-0.028,0.890,-0.011,0.476,-0.006,324,719,0.549
,24-08-17,10:12:05.502,F,473,350,735,161,0.524,17.7,320,0.42,0.928,-0.051,0.848,-0.022,0.487,-0.011,324,719,0.549
,24-08-17,10:12:15.489,F,474,360,740,221,0.514,23.9,322,0.42,0.909,-0.058,0.813,-0.028,0.501,-0.015,324,719,0.549
,24-08-17,10:12:25.482,F,475,377,745,306,0.494,31.7,321,0.42,0.868,-0.073,0.739,-0.035,0.524,-0.018,324,719,0.549
,24-08-17,10:12:35.460,F,476,410,746,465,0.450,43.9,319,0.42,0.787,-0.081,0.612,-0.036,0.570,-0.020,324,719,0.549
,24-08-17,10:12:45.462,F,477,453,750,695,0.396,57.8,320,0.42,0.691,-0.089,0.488,-0.041,0.630,-0.026,324,719,0.549
,24-08-17,10:12:55.452,F,478,496,746,1024,0.335,72.0,318,0.42,0.584,-0.084,0.374,-0.036,0.690,-0.025,324,719,0.549
,24-08-17,10:13:05.442,F,479,547,742,1532,0.263,84.6,317,0.42,0.459,-0.076,0.266,-0.031,0.761,-0.024,324,719,0.549
,24-08-17,10:13:15.432,F,480,574,736,2002,0.220,92.5,315,0.42,0.385,-0.066,0.211,-0.023,0.798,-0.018,324,719,0.549
,24-08-17,10:13:25.422,F,481,605,729,2800,0.170,100.0,314,0.42,0.299,-0.051,0.155,-0.014,0.841,-0.011,324,719,0.549
LCE,24-08-17,10:13:35.412,F,482,630,723,3655,0.129,99.0,313,0.42,0.227,-0.038,0.113,-0.006,0.876,-0.005,324,719,0.549
,24-08-17,10:14:55.982,REG1,,"#1: alpha: 0.069, ETRm: 27.312, Ik: 394.642   ( beta: 0.003, ETRmPot: 32.145 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:14:55.982,REG2,,"#1: alpha: 0.059, ETRm: 25.914, Ik: 441.367   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:14:57.372,FO,483,821,1219,0,0.326,0.0,0,0.42,0,0,0,0,0,0,821,1219,0.326
,24-08-17,10:15:07.361,F,484,897,1257,61,0.286,3.7,855,0.42,0.896,-0.010,0.854,-0.030,0.736,-0.022,821,1219,0.326
,24-08-17,10:15:17.351,F,485,933,1301,110,0.283,6.5,877,0.42,0.868,-0.065,0.816,-0.063,0.765,-0.048,821,1219,0.326
,24-08-17,10:15:27.347,F,486,969,1350,159,0.282,9.4,895,0.42,0.837,-0.143,0.773,-0.097,0.795,-0.077,821,1219,0.326
,24-08-17,10:15:37.332,F,487,1017,1389,221,0.268,12.4,911,0.42,0.778,-0.201,0.697,-0.122,0.834,-0.102,821,1219,0.326
,24-08-17,10:15:47.321,F,488,1076,1423,305,0.244,15.6,926,0.42,0.698,-0.249,0.601,-0.143,0.883,-0.127,821,1219,0.326
,24-08-17,10:15:57.312,F,489,1156,1450,463,0.203,19.7,935,0.42,0.571,-0.294,0.462,-0.159,0.948,-0.151,821,1219,0.326
,24-08-17,10:16:07.301,F,490,1217,1446,694,0.158,23.0,943,0.42,0.455,-0.264,0.353,-0.157,0.998,-0.156,821,1219,0.326
,24-08-17,10:16:17.292,F,491,1276,1447,1023,0.118,25.3,945,0.42,0.341,-0.261,0.253,-0.158,1.047,-0.165,821,1219,0.326
,24-08-17,10:16:27.281,F,492,1322,1446,1530,0.086,27.6,948,0.42,0.249,-0.251,0.179,-0.157,1.084,-0.170,821,1219,0.326
,24-08-17,10:16:37.272,F,493,1341,1434,2001,0.065,27.3,951,0.42,0.193,-0.214,0.137,-0.150,1.100,-0.165,821,1219,0.326
,24-08-17,10:16:47.261,F,494,1358,1422,2800,0.045,26.5,953,0.42,0.136,-0.178,0.095,-0.143,1.114,-0.159,821,1219,0.326
LCE,24-08-17,10:16:57.201,F,495,1367,1410,3653,0.030,23.0,961,0.42,0.096,-0.128,0.067,-0.135,1.121,-0.151,821,1219,0.326
,24-08-17,10:18:12.501,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.001, ETRmPot: 32.896 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:18:12.501,REG2,,"#1: alpha: 0.058, ETRm: 33.620, Ik: 579.688   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:18:13.881,FO,496,654,931,0,0.298,0.0,0,0.42,0,0,0,0,0,0,654,931,0.298
,24-08-17,10:18:23.871,F,497,704,979,61,0.281,3.6,684,0.42,0.932,-0.065,0.906,-0.049,0.756,-0.037,654,931,0.298
,24-08-17,10:18:33.861,F,498,721,1027,111,0.298,6.9,707,0.42,0.956,-0.155,0.937,-0.093,0.774,-0.072,654,931,0.298
,24-08-17,10:18:43.859,F,499,765,1074,159,0.288,9.6,731,0.42,0.901,-0.238,0.861,-0.133,0.822,-0.110,654,931,0.298
,24-08-17,10:18:53.848,F,500,809,1122,221,0.279,12.9,750,0.42,0.841,-0.343,0.780,-0.170,0.869,-0.148,654,931,0.298
,24-08-17,10:19:03.831,F,501,858,1162,306,0.262,16.8,761,0.42,0.758,-0.448,0.672,-0.199,0.922,-0.184,654,931,0.298
,24-08-17,10:19:13.827,F,502,928,1199,463,0.226,22.0,771,0.42,0.633,-0.545,0.526,-0.224,0.997,-0.223,654,931,0.298
,24-08-17,10:19:23.817,F,503,993,1218,695,0.185,27.0,784,0.42,0.518,-0.567,0.409,-0.236,1.067,-0.252,654,931,0.298
,24-08-17,10:19:33.798,F,504,1052,1228,1024,0.143,30.8,783,0.42,0.396,-0.606,0.295,-0.242,1.130,-0.273,654,931,0.298
,24-08-17,10:19:43.791,F,505,1088,1213,1532,0.103,33.1,785,0.42,0.292,-0.545,0.211,-0.232,1.169,-0.272,654,931,0.298
,24-08-17,10:19:53.781,F,506,1113,1209,2002,0.079,33.2,781,0.42,0.224,-0.545,0.157,-0.230,1.195,-0.274,654,931,0.298
,24-08-17,10:20:03.771,F,507,1122,1189,2800,0.056,32.9,775,0.42,0.162,-0.495,0.112,-0.217,1.205,-0.261,654,931,0.298
LCE,24-08-17,10:20:13.761,F,508,1114,1169,3652,0.047,36.0,776,0.42,0.140,-0.419,0.098,-0.204,1.197,-0.244,654,931,0.298
,24-08-17,10:21:28.000,REG1,,"#1: alpha: 0.064, ETRm: 38.726, Ik: 604.956   ( beta: 0.002, ETRmPot: 44.486 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:21:28.000,REG2,,"#1: alpha: 0.052, ETRm: 38.026, Ik: 725.751   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:21:29.521,FO,509,753,1083,0,0.305,0.0,0,0.42,0,0,0,0,0,0,753,1083,0.305
,24-08-17,10:21:39.510,F,510,843,1152,61,0.268,3.4,811,0.42,0.906,-0.033,0.872,-0.060,0.778,-0.046,753,1083,0.305
,24-08-17,10:21:49.491,F,511,870,1175,111,0.260,6.1,814,0.42,0.845,-0.094,0.791,-0.078,0.803,-0.063,753,1083,0.305
,24-08-17,10:21:59.480,F,512,890,1205,159,0.261,8.7,833,0.42,0.847,-0.127,0.793,-0.101,0.822,-0.083,753,1083,0.305
,24-08-17,10:22:09.470,F,513,916,1230,221,0.255,11.8,843,0.42,0.811,-0.173,0.746,-0.120,0.846,-0.101,753,1083,0.305
,24-08-17,10:22:19.460,F,514,953,1263,305,0.245,15.7,853,0.42,0.756,-0.242,0.677,-0.143,0.880,-0.125,753,1083,0.305
,24-08-17,10:22:29.450,F,515,1001,1282,463,0.219,21.3,865,0.42,0.674,-0.264,0.582,-0.155,0.924,-0.143,753,1083,0.305
,24-08-17,10:22:39.440,F,516,1063,1313,694,0.190,27.7,882,0.42,0.580,-0.306,0.481,-0.175,0.982,-0.172,753,1083,0.305
,24-08-17,10:22:49.430,F,517,1142,1348,1023,0.153,32.9,897,0.42,0.457,-0.367,0.359,-0.197,1.054,-0.207,753,1083,0.305
,24-08-17,10:22:59.380,F,518,1210,1366,1532,0.114,36.7,903,0.42,0.337,-0.403,0.251,-0.207,1.117,-0.231,753,1083,0.305
,24-08-17,10:23:09.410,F,519,1247,1372,2001,0.091,38.2,904,0.42,0.267,-0.418,0.194,-0.211,1.151,-0.242,753,1083,0.305
,24-08-17,10:23:19.400,F,520,1287,1378,2799,0.066,38.8,909,0.42,0.194,-0.421,0.137,-0.214,1.188,-0.254,753,1083,0.305
LCE,24-08-17,10:23:29.390,F,521,1312,1379,3651,0.049,37.6,914,0.42,0.144,-0.409,0.100,-0.215,1.211,-0.260,753,1083,0.305
,24-08-17,10:24:47.880,REG1,,"#1: alpha: 0.071, ETRm: 34.634, Ik: 490.538   ( beta: 0.000, ETRmPot: 34.642 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:24:47.880,REG2,,"#1: alpha: 0.055, ETRm: 33.811, Ik: 610.086   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:24:49.290,FO,522,761,1098,0,0.307,0.0,0,0.42,0,0,0,0,0,0,761,1098,0.307
,24-08-17,10:24:59.280,F,523,825,1172,61,0.296,3.8,801,0.42,0.935,-0.101,0.908,-0.063,0.751,-0.047,761,1098,0.307
,24-08-17,10:25:09.270,F,524,861,1218,110,0.293,6.8,823,0.42,0.904,-0.172,0.864,-0.099,0.784,-0.077,761,1098,0.307
,24-08-17,10:25:19.255,F,525,899,1267,159,0.290,9.7,841,0.42,0.864,-0.264,0.808,-0.133,0.819,-0.109,761,1098,0.307
,24-08-17,10:25:29.240,F,526,942,1308,221,0.280,13.0,856,0.42,0.810,-0.341,0.736,-0.161,0.858,-0.138,761,1098,0.307
,24-08-17,10:25:39.230,F,527,990,1337,305,0.260,16.7,866,0.42,0.737,-0.398,0.645,-0.179,0.902,-0.162,761,1098,0.307
,24-08-17,10:25:49.220,F,528,1053,1355,463,0.223,21.7,877,0.42,0.632,-0.418,0.526,-0.190,0.959,-0.182,761,1098,0.307
,24-08-17,10:25:59.209,F,529,1124,1367,694,0.178,25.9,877,0.42,0.496,-0.454,0.387,-0.197,1.024,-0.202,761,1098,0.307
,24-08-17,10:26:09.200,F,530,1174,1353,1023,0.132,28.4,827,0.42,0.340,-0.561,0.240,-0.188,1.069,-0.201,761,1098,0.307
,24-08-17,10:26:19.189,F,531,1197,1335,1532,0.103,33.1,859,0.42,0.290,-0.412,0.208,-0.178,1.090,-0.193,761,1098,0.307
,24-08-17,10:26:29.129,F,532,1203,1314,2002,0.084,35.3,851,0.42,0.240,-0.374,0.170,-0.164,1.096,-0.180,761,1098,0.307
,24-08-17,10:26:39.169,F,533,1215,1293,2800,0.060,35.3,850,0.42,0.176,-0.315,0.123,-0.151,1.107,-0.167,761,1098,0.307
LCE,24-08-17,10:26:49.160,F,534,1221,1277,3653,0.044,33.8,846,0.42,0.130,-0.279,0.090,-0.140,1.112,-0.156,761,1098,0.307
,24-08-17,10:31:24.258,REG1,,"#1: alpha: 0.065, ETRm: 39.317, Ik: 609.238   ( beta: 0.022, ETRmPot: 84.741 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:31:24.258,REG2,,"#1: alpha: 0.058, ETRm: 36.342, Ik: 627.597   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:31:25.648,FO,535,1029,1555,0,0.338,0.0,0,0.42,0,0,0,0,0,0,1029,1555,0.338
,24-08-17,10:31:35.639,F,536,1131,1568,61,0.279,3.6,1029,0.42,0.811,-0.025,0.738,-0.008,0.727,-0.006,1029,1555,0.338
,24-08-17,10:31:45.628,F,537,1194,1636,111,0.270,6.3,1117,0.42,0.852,0.013,0.797,-0.050,0.768,-0.038,1029,1555,0.338
,24-08-17,10:31:55.619,F,538,1244,1718,159,0.276,9.2,1121,0.42,0.794,-0.135,0.715,-0.095,0.800,-0.076,1029,1555,0.338
,24-08-17,10:32:05.608,F,539,1214,1655,221,0.266,12.3,1082,0.42,0.770,-0.089,0.686,-0.060,0.781,-0.047,1029,1555,0.338
,24-08-17,10:32:15.598,F,540,1242,1678,305,0.260,16.7,1097,0.42,0.750,-0.105,0.662,-0.073,0.799,-0.059,1029,1555,0.338
,24-08-17,10:32:25.589,F,541,1338,1785,463,0.250,24.3,1147,0.42,0.701,-0.213,0.601,-0.129,0.860,-0.110,1029,1555,0.338
,24-08-17,10:32:35.568,F,542,1463,1798,695,0.186,27.1,1149,0.42,0.516,-0.234,0.405,-0.135,0.941,-0.127,1029,1555,0.338
,24-08-17,10:32:45.558,F,543,1594,1844,1024,0.136,29.2,1047,0.42,0.314,-0.515,0.206,-0.157,1.025,-0.161,1029,1555,0.338
,24-08-17,10:32:55.548,F,544,1393,1654,1532,0.158,50.8,1163,0.42,0.532,0.067,0.444,-0.060,0.896,-0.054,1029,1555,0.338
,24-08-17,10:33:05.538,F,545,1835,1995,2002,0.080,33.6,1275,0.42,0.222,-0.369,0.154,-0.221,1.180,-0.260,1029,1555,0.338
,24-08-17,10:33:15.528,F,546,1863,1974,2803,0.056,33.0,1276,0.42,0.159,-0.327,0.109,-0.212,1.198,-0.254,1029,1555,0.338
LCE,24-08-17,10:33:25.518,F,547,1865,1946,3656,0.042,32.2,1270,0.42,0.120,-0.285,0.082,-0.201,1.199,-0.241,1029,1555,0.338
,24-08-17,10:34:41.328,REG1,,"#1: alpha: 0.051, ETRm: 41.837, Ik: 814.259   ( beta: 0.004, ETRmPot: 56.507 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:34:41.328,REG2,,"#1: alpha: 0.043, ETRm: 41.292, Ik: 955.996   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:34:42.713,FO,548,680,869,0,0.217,0.0,0,0.42,0,0,0,0,0,0,680,869,0.217
,24-08-17,10:34:52.728,F,549,681,865,61,0.213,2.7,657,0.42,0.885,-0.101,0.854,0.005,0.784,0.003,680,869,0.217
,24-08-17,10:35:02.718,F,550,689,874,111,0.212,4.9,660,0.42,0.864,-0.132,0.828,-0.006,0.793,-0.005,680,869,0.217
,24-08-17,10:35:12.708,F,551,698,897,159,0.222,7.4,666,0.42,0.861,-0.222,0.822,-0.031,0.803,-0.025,680,869,0.217
,24-08-17,10:35:22.693,F,552,717,909,221,0.211,9.8,664,0.42,0.784,-0.296,0.726,-0.044,0.825,-0.036,680,869,0.217
,24-08-17,10:35:32.688,F,553,728,918,305,0.207,13.3,665,0.42,0.751,-0.339,0.686,-0.053,0.838,-0.045,680,869,0.217
,24-08-17,10:35:42.678,F,554,746,928,463,0.196,19.1,663,0.42,0.687,-0.402,0.611,-0.064,0.858,-0.054,680,869,0.217
,24-08-17,10:35:52.668,F,555,771,935,695,0.175,25.5,675,0.42,0.631,-0.376,0.552,-0.071,0.887,-0.062,680,869,0.217
,24-08-17,10:36:02.648,F,556,820,963,1024,0.148,31.8,681,0.42,0.507,-0.492,0.421,-0.098,0.944,-0.092,680,869,0.217
,24-08-17,10:36:12.638,F,557,858,970,1533,0.115,37.0,679,0.42,0.385,-0.540,0.305,-0.104,0.987,-0.102,680,869,0.217
,24-08-17,10:36:22.578,F,558,878,971,2003,0.096,40.4,680,0.42,0.320,-0.540,0.248,-0.105,1.010,-0.106,680,869,0.217
,24-08-17,10:36:32.618,F,559,896,966,2803,0.072,42.4,680,0.42,0.245,-0.513,0.186,-0.100,1.031,-0.103,680,869,0.217
LCE,24-08-17,10:36:42.608,F,560,905,956,3656,0.053,40.7,674,0.42,0.181,-0.492,0.135,-0.091,1.041,-0.094,680,869,0.217
,24-08-17,10:38:53.837,REG1,,"#1: alpha: 0.057, ETRm: 38.403, Ik: 678.598   ( beta: 0.002, ETRmPot: 44.825 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:38:53.837,REG2,,"#1: alpha: 0.046, ETRm: 37.793, Ik: 813.657   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:38:55.237,FO,561,760,1035,0,0.266,0.0,0,0.42,0,0,0,0,0,0,760,1035,0.266
,24-08-17,10:39:05.217,F,562,814,1059,61,0.231,3.0,783,0.42,0.888,-0.004,0.854,-0.023,0.786,-0.017,760,1035,0.266
,24-08-17,10:39:15.217,F,563,833,1080,111,0.229,5.3,796,0.42,0.870,-0.033,0.831,-0.042,0.805,-0.034,760,1035,0.266
,24-08-17,10:39:25.198,F,564,856,1114,161,0.232,7.8,808,0.42,0.843,-0.113,0.796,-0.071,0.827,-0.059,760,1035,0.266
,24-08-17,10:39:35.196,F,565,887,1149,221,0.228,10.6,824,0.42,0.806,-0.182,0.749,-0.099,0.857,-0.085,760,1035,0.266
,24-08-17,10:39:45.177,F,566,916,1175,306,0.220,14.1,826,0.42,0.742,-0.269,0.669,-0.119,0.885,-0.105,760,1035,0.266
,24-08-17,10:39:55.167,F,567,963,1209,463,0.203,19.7,842,0.42,0.670,-0.335,0.586,-0.144,0.930,-0.133,760,1035,0.266
,24-08-17,10:40:05.157,F,568,1023,1244,694,0.178,25.9,852,0.42,0.564,-0.425,0.470,-0.168,0.988,-0.166,760,1035,0.266
,24-08-17,10:40:15.147,F,569,1080,1261,1024,0.144,31.0,858,0.42,0.449,-0.465,0.357,-0.179,1.043,-0.187,760,1035,0.266
,24-08-17,10:40:25.137,F,570,1139,1282,1532,0.112,36.0,865,0.42,0.343,-0.516,0.260,-0.193,1.100,-0.212,760,1035,0.266
,24-08-17,10:40:35.127,F,571,1177,1291,2002,0.088,37.0,871,0.42,0.271,-0.527,0.201,-0.198,1.137,-0.225,760,1035,0.266
,24-08-17,10:40:45.117,F,572,1212,1297,2801,0.066,38.8,880,0.42,0.204,-0.516,0.148,-0.202,1.171,-0.237,760,1035,0.266
LCE,24-08-17,10:40:55.106,F,573,1234,1298,3655,0.049,37.6,880,0.42,0.153,-0.520,0.109,-0.203,1.192,-0.241,760,1035,0.266
,24-08-17,10:41:58.227,REG1,,"#1: alpha: 0.064, ETRm: 39.554, Ik: 615.860   ( beta: 0.000, ETRmPot: 40.491 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:41:58.227,REG2,,"#1: alpha: 0.051, ETRm: 38.664, Ik: 758.487   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:41:59.626,FO,574,614,851,0,0.278,0.0,0,0.42,0,0,0,0,0,0,614,851,0.278
,24-08-17,10:42:09.616,F,575,650,874,61,0.256,3.3,641,0.42,0.961,0.017,0.948,-0.026,0.764,-0.020,614,851,0.278
,24-08-17,10:42:19.607,F,576,670,897,111,0.253,5.9,647,0.42,0.908,-0.055,0.877,-0.051,0.787,-0.040,614,851,0.278
,24-08-17,10:42:29.597,F,577,693,930,161,0.255,8.6,658,0.42,0.871,-0.148,0.827,-0.085,0.814,-0.069,614,851,0.278
,24-08-17,10:42:39.586,F,578,718,959,221,0.251,11.6,672,0.42,0.840,-0.211,0.786,-0.113,0.844,-0.095,614,851,0.278
,24-08-17,10:42:49.576,F,579,745,990,306,0.247,15.9,684,0.42,0.801,-0.291,0.735,-0.140,0.875,-0.122,614,851,0.278
,24-08-17,10:42:59.566,F,580,787,1013,463,0.223,21.7,691,0.42,0.702,-0.359,0.616,-0.160,0.925,-0.148,614,851,0.278
,24-08-17,10:43:09.551,F,581,839,1032,695,0.187,27.3,699,0.42,0.580,-0.405,0.483,-0.175,0.986,-0.173,614,851,0.278
,24-08-17,10:43:19.546,F,582,886,1041,1024,0.149,32.0,701,0.42,0.456,-0.435,0.361,-0.183,1.041,-0.190,614,851,0.278
,24-08-17,10:43:29.528,F,583,933,1053,1532,0.114,36.7,709,0.42,0.349,-0.451,0.265,-0.192,1.096,-0.210,614,851,0.278
,24-08-17,10:43:39.521,F,584,957,1051,2003,0.089,37.4,707,0.42,0.273,-0.451,0.202,-0.190,1.125,-0.214,614,851,0.278
,24-08-17,10:43:49.511,F,585,980,1053,2801,0.069,40.6,712,0.42,0.214,-0.439,0.155,-0.192,1.152,-0.221,614,851,0.278
LCE,24-08-17,10:43:59.496,F,586,992,1045,3655,0.051,39.1,707,0.42,0.157,-0.426,0.112,-0.186,1.166,-0.217,614,851,0.278
,24-08-17,10:45:04.976,REG1,,"#1: alpha: 0.048, ETRm: 54.078, Ik: 1132.765   ( beta: 0.023, ETRmPot: 136.849 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:45:04.976,REG2,,"#1: alpha: 0.041, ETRm: 54.269, Ik: 1311.532   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:45:06.376,FO,587,254,323,0,0.214,0.0,0,0.42,0,0,0,0,0,0,254,323,0.214
,24-08-17,10:45:16.366,F,588,266,335,61,0.206,2.6,266,0.42,1.000,0.000,1.000,-0.036,0.824,-0.030,254,323,0.214
,24-08-17,10:45:26.356,F,589,274,343,110,0.201,4.6,268,0.42,0.920,-0.087,0.900,-0.058,0.848,-0.049,254,323,0.214
,24-08-17,10:45:36.346,F,590,280,351,159,0.202,6.7,271,0.42,0.888,-0.159,0.859,-0.080,0.867,-0.069,254,323,0.214
,24-08-17,10:45:46.331,F,591,286,357,221,0.199,9.2,275,0.42,0.866,-0.188,0.833,-0.095,0.885,-0.084,254,323,0.214
,24-08-17,10:45:56.321,F,592,294,369,305,0.203,13.0,279,0.42,0.833,-0.304,0.791,-0.125,0.910,-0.113,254,323,0.214
,24-08-17,10:46:06.316,F,593,301,375,463,0.197,19.2,281,0.42,0.787,-0.362,0.735,-0.139,0.932,-0.129,254,323,0.214
,24-08-17,10:46:16.306,F,594,313,387,694,0.191,27.8,288,0.42,0.747,-0.435,0.687,-0.165,0.969,-0.160,254,323,0.214
,24-08-17,10:46:26.296,F,595,330,392,1023,0.158,33.9,290,0.42,0.608,-0.478,0.534,-0.176,1.022,-0.180,254,323,0.214
,24-08-17,10:46:36.286,F,596,349,403,1532,0.134,43.1,297,0.42,0.509,-0.536,0.433,-0.199,1.080,-0.214,254,323,0.214
,24-08-17,10:46:46.276,F,597,364,413,2001,0.119,50.0,300,0.42,0.434,-0.638,0.358,-0.218,1.127,-0.246,254,323,0.214
,24-08-17,10:46:56.256,F,598,381,419,2800,0.091,53.5,305,0.42,0.333,-0.652,0.267,-0.229,1.180,-0.271,254,323,0.214
LCE,24-08-17,10:47:06.215,F,599,397,427,3655,0.070,53.7,310,0.42,0.256,-0.696,0.200,-0.244,1.229,-0.299,254,323,0.214
,24-08-17,10:48:35.715,REG1,,"#1: alpha: - , ETRm: - , Ik: -   ( beta: - 0.002, ETRmPot: 52.030 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:48:35.715,REG2,,"#1: alpha: 0.064, ETRm: 55.158, Ik: 866.080   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:48:37.105,FO,600,399,583,0,0.316,0.0,0,0.42,0,0,0,0,0,0,399,583,0.316
,24-08-17,10:48:47.104,F,601,418,614,61,0.319,4.1,409,0.42,0.956,-0.114,0.935,-0.050,0.717,-0.036,399,583,0.316
,24-08-17,10:48:57.090,F,602,432,640,111,0.325,7.6,418,0.42,0.937,-0.207,0.907,-0.089,0.741,-0.066,399,583,0.316
,24-08-17,10:49:07.085,F,603,447,665,161,0.328,11.1,427,0.42,0.916,-0.293,0.875,-0.123,0.767,-0.095,399,583,0.316
,24-08-17,10:49:17.070,F,604,463,685,221,0.324,15.0,434,0.42,0.884,-0.364,0.829,-0.149,0.794,-0.118,399,583,0.316
,24-08-17,10:49:27.065,F,605,481,703,306,0.316,20.3,441,0.42,0.847,-0.424,0.777,-0.171,0.825,-0.141,399,583,0.316
,24-08-17,10:49:37.055,F,606,514,723,465,0.289,28.2,447,0.42,0.757,-0.500,0.658,-0.194,0.882,-0.171,399,583,0.316
,24-08-17,10:49:47.040,F,607,551,730,695,0.245,35.8,447,0.42,0.633,-0.538,0.514,-0.201,0.945,-0.190,399,583,0.316
,24-08-17,10:49:57.035,F,608,587,742,1024,0.209,44.9,453,0.42,0.536,-0.571,0.414,-0.214,1.007,-0.216,399,583,0.316
,24-08-17,10:50:07.025,F,609,615,724,1532,0.151,48.6,450,0.42,0.398,-0.489,0.291,-0.195,1.055,-0.206,399,583,0.316
,24-08-17,10:50:17.015,F,610,620,707,2002,0.123,51.7,432,0.42,0.316,-0.495,0.220,-0.175,1.063,-0.186,399,583,0.316
,24-08-17,10:50:27.005,F,611,636,705,2803,0.098,57.7,434,0.42,0.255,-0.473,0.174,-0.173,1.091,-0.189,399,583,0.316
LCE,24-08-17,10:50:36.985,F,612,639,691,3655,0.075,57.6,429,0.42,0.198,-0.424,0.133,-0.156,1.096,-0.171,399,583,0.316
,24-08-17,10:55:35.694,REG1,,"#1: alpha: 0.103, ETRm: 64.123, Ik: 620.918   ( beta: 0.001, ETRmPot: 68.956 )   (Platt et al. 1980)",,,,,,,,,,,,,,,
,24-08-17,10:55:35.694,REG2,,"#1: alpha: 0.083, ETRm: 63.062, Ik: 762.593   (Jassby and Platt 1976)",,,,,,,,,,,,,,,
LCS,24-08-17,10:55:37.084,FO,613,514,1012,0,0.492,0.0,0,0.42,0,0,0,0,0,0,514,1012,0.492
,24-08-17,10:55:47.074,F,614,551,1022,61,0.461,5.9,515,0.42,0.929,-0.018,0.868,-0.010,0.544,-0.005,514,1012,0.492
,24-08-17,10:55:57.064,F,615,561,1019,111,0.449,10.5,521,0.42,0.920,0.000,0.854,-0.007,0.554,-0.003,514,1012,0.492
,24-08-17,10:56:07.054,F,616,580,1045,159,0.445,14.9,527,0.42,0.898,-0.040,0.816,-0.032,0.573,-0.018,514,1012,0.492
,24-08-17,10:56:17.039,F,617,608,1067,221,0.430,20.0,528,0.42,0.852,-0.082,0.740,-0.052,0.601,-0.031,514,1012,0.492
,24-08-17,10:56:27.034,F,618,633,1057,305,0.401,25.7,519,0.42,0.788,-0.080,0.646,-0.043,0.625,-0.026,514,1012,0.492
,24-08-17,10:56:37.024,F,619,668,1032,463,0.353,34.3,514,0.42,0.703,-0.040,0.541,-0.019,0.660,-0.013,514,1012,0.492
,24-08-17,10:56:47.014,F,620,724,1033,694,0.299,43.6,507,0.42,0.587,-0.056,0.411,-0.020,0.715,-0.014,514,1012,0.492
